Position,Cost,Asset
2960.0000,245043.6000,396758.4000
2960.0000,245043.6000,397705.6000
2970.0000,246390.2000,399940.2000
2970.0000,246390.2000,402078.6000
2970.0000,246390.2000,399494.7000
2970.0000,246390.2000,392307.3000
2970.0000,246390.2000,397296.9000
2980.0000,247731.8000,399796.8000
2980.0000,247731.8000,403462.2000
2980.0000,247731.8000,403879.4000
2980.0000,247731.8000,406054.8000
2980.0000,247731.8000,408051.4000
2980.0000,247731.8000,408498.4000
2980.0000,247731.8000,410495.0000
2980.0000,247731.8000,409720.2000
2980.0000,247731.8000,411925.4000
2990.0000,249124.9000,416536.9000
2990.0000,249124.9000,415968.8000
2990.0000,249124.9000,415968.8000
2990.0000,249124.9000,417374.1000
2990.0000,249124.9000,417374.1000
3000.0000,250472.8000,404370.0000
3000.0000,250472.8000,407910.0000
3000.0000,250472.8000,410580.0000
3000.0000,250472.8000,403050.0000
3000.0000,250472.8000,405120.0000
3010.0000,251831.1000,408848.3000
3010.0000,251831.1000,411286.4000
3010.0000,251831.1000,409420.2000
3010.0000,251831.1000,413152.6000
3010.0000,251831.1000,411918.5000
3020.0000,253214.3000,417726.4000
3020.0000,253214.3000,411867.6000
3020.0000,253214.3000,407428.2000
3020.0000,253214.3000,410055.6000
3020.0000,253214.3000,405767.2000
3030.0000,254560.7000,407959.2000
3030.0000,254560.7000,403111.2000
3030.0000,254560.7000,402687.0000
3030.0000,254560.7000,403474.8000
3040.0000,255903.1000,408089.6000
3040.0000,255903.1000,409883.2000
3040.0000,255903.1000,415142.4000
3040.0000,255903.1000,417027.2000
3040.0000,255903.1000,419307.2000
3050.0000,257288.5000,422547.0000
3050.0000,257288.5000,421998.0000
3050.0000,257288.5000,426390.0000
3050.0000,257288.5000,428708.0000
3050.0000,257288.5000,426603.5000
3060.0000,258691.6000,429348.6000
3060.0000,258691.6000,429960.6000
3060.0000,258691.6000,431337.6000
3060.0000,258691.6000,434520.0000
3060.0000,258691.6000,426411.0000
3070.0000,260096.3000,431242.9000
3070.0000,260096.3000,429646.5000
3070.0000,260096.3000,431949.0000
3070.0000,260096.3000,430751.7000
3070.0000,260096.3000,429615.8000
3080.0000,261497.7000,431631.2000
3080.0000,261497.7000,432740.0000
3080.0000,261497.7000,429259.6000
3080.0000,261497.7000,429783.2000
3080.0000,261497.7000,423561.6000
3090.0000,262892.4000,430962.3000
3090.0000,262892.4000,434175.9000
3090.0000,262892.4000,434454.0000
3090.0000,262892.4000,432445.5000
3090.0000,262892.4000,425493.0000
3100.0000,264267.6000,426312.0000
3100.0000,264267.6000,428079.0000
3100.0000,264267.6000,430094.0000
3100.0000,264267.6000,431706.0000
3100.0000,264267.6000,431117.0000
3110.0000,265654.3000,431263.7000
3110.0000,265654.3000,427593.9000
3110.0000,265654.3000,433347.4000
3110.0000,265654.3000,439318.6000
3110.0000,265654.3000,443330.5000
3110.0000,265654.3000,440842.5000
3110.0000,265654.3000,439318.6000
3110.0000,265654.3000,440344.9000
3110.0000,265654.3000,439971.7000
3120.0000,267069.6000,441573.6000
3120.0000,267069.6000,444412.8000
3120.0000,267069.6000,443476.8000
3120.0000,267069.6000,443133.6000
3120.0000,267069.6000,442135.2000
3130.0000,268493.5000,445680.7000
3130.0000,268493.5000,445399.0000
3130.0000,268493.5000,445211.2000
3130.0000,268493.5000,443677.5000
3130.0000,268493.5000,439858.9000
3140.0000,269896.4000,440510.6000
3140.0000,269896.4000,439819.8000
3140.0000,269896.4000,441044.4000
3140.0000,269896.4000,441609.6000
3140.0000,269896.4000,443399.4000
3150.0000,271318.0000,447804.0000
3150.0000,271318.0000,448119.0000
3150.0000,271318.0000,447615.0000
3150.0000,271318.0000,450544.5000
3150.0000,271318.0000,451773.0000
3160.0000,272760.9000,455956.4000
3160.0000,272760.9000,456367.2000
3160.0000,272760.9000,454976.8000
3160.0000,272760.9000,455861.6000
3160.0000,272760.9000,457568.0000
3170.0000,274212.2000,460062.1000
3170.0000,274212.2000,460347.4000
3170.0000,274212.2000,461552.0000
3170.0000,274212.2000,457811.4000
3170.0000,274212.2000,460664.4000
3180.0000,275666.5000,462467.4000
3180.0000,275666.5000,459382.8000
3180.0000,275666.5000,458365.2000
3180.0000,275666.5000,457252.2000
3180.0000,275666.5000,463739.4000
3190.0000,277141.4000,470493.1000
3190.0000,277141.4000,473427.9000
3190.0000,277141.4000,475565.2000
3190.0000,277141.4000,472981.3000
3190.0000,277141.4000,474321.1000
3200.0000,278636.0000,478272.0000
3200.0000,278636.0000,479904.0000
3200.0000,278636.0000,480288.0000
3200.0000,278636.0000,478528.0000
3200.0000,278636.0000,478848.0000
3210.0000,280130.1000,479606.1000
3210.0000,280130.1000,480344.4000
3210.0000,280130.1000,478193.7000
3210.0000,280130.1000,480440.7000
3210.0000,280130.1000,484260.6000
3220.0000,281633.6000,484127.0000
3220.0000,281633.6000,485704.8000
3220.0000,281633.6000,489085.8000
3220.0000,281633.6000,489762.0000
3230.0000,283158.1000,492413.5000
3230.0000,283158.1000,493447.1000
3230.0000,283158.1000,493027.2000
3230.0000,283158.1000,487051.7000
3230.0000,283158.1000,486050.4000
3240.0000,284675.2000,491540.4000
3240.0000,284675.2000,482760.0000
3240.0000,284675.2000,481366.8000
3240.0000,284675.2000,485319.6000
3240.0000,284675.2000,490568.4000
3250.0000,286185.6000,490880.0000
3250.0000,286185.6000,494260.0000
3250.0000,286185.6000,495787.5000
3250.0000,286185.6000,495625.0000
3250.0000,286185.6000,496340.0000
3260.0000,287734.3000,504876.2000
3260.0000,287734.3000,504811.0000
3260.0000,287734.3000,504517.6000
3260.0000,287734.3000,502920.2000
3260.0000,287734.3000,501518.4000
3260.0000,287734.3000,498910.4000
3260.0000,287734.3000,499040.8000
3260.0000,287734.3000,500670.8000
3260.0000,287734.3000,500116.6000
3260.0000,287734.3000,499138.6000
3260.0000,287734.3000,505756.4000
3260.0000,287734.3000,511950.4000
3260.0000,287734.3000,513515.2000
3270.0000,289317.8000,517804.5000
3270.0000,289317.8000,520845.6000
3270.0000,289317.8000,517542.9000
3270.0000,289317.8000,519537.6000
3270.0000,289317.8000,521728.5000
3270.0000,289317.8000,529511.1000
3270.0000,289317.8000,527025.9000
3270.0000,289317.8000,529347.6000
3270.0000,289317.8000,531832.8000
3280.0000,290943.9000,533360.8000
3280.0000,290943.9000,540937.6000
3280.0000,290943.9000,544873.6000
3280.0000,290943.9000,543922.4000
3280.0000,290943.9000,543036.8000
3290.0000,292612.0000,548804.9000
3290.0000,292612.0000,542290.7000
3290.0000,292612.0000,545843.9000
3290.0000,292612.0000,540843.1000
3290.0000,292612.0000,538276.9000
3300.0000,294206.7000,526251.0000
3300.0000,294206.7000,502821.0000
3300.0000,294206.7000,522126.0000
3300.0000,294206.7000,518364.0000
3300.0000,294206.7000,502227.0000
3310.0000,295748.9000,510468.2000
3310.0000,295748.9000,511328.8000
3310.0000,295748.9000,513877.5000
3310.0000,295748.9000,531321.2000
3310.0000,295748.9000,534631.2000
3310.0000,295748.9000,532115.6000
3310.0000,295748.9000,537676.4000
3310.0000,295748.9000,535855.9000
3310.0000,295748.9000,537775.7000
3320.0000,297401.2000,548563.6000
3320.0000,297401.2000,553410.8000
3320.0000,297401.2000,549526.4000
3320.0000,297401.2000,543185.2000
3320.0000,297401.2000,527614.4000
3330.0000,299016.9000,538028.1000
3330.0000,299016.9000,549216.9000
3330.0000,299016.9000,544654.8000
3330.0000,299016.9000,552413.7000
3330.0000,299016.9000,557109.0000
3340.0000,300715.3000,567265.6000
3340.0000,300715.3000,569904.2000
3340.0000,300715.3000,563792.0000
3340.0000,300715.3000,561153.4000
3340.0000,300715.3000,561220.2000
3350.0000,302371.7000,554894.0000
3350.0000,302371.7000,548562.5000
3350.0000,302371.7000,548696.5000
3350.0000,302371.7000,540154.0000
3350.0000,302371.7000,533588.0000
3360.0000,303955.8000,532257.6000
3360.0000,303955.8000,545092.8000
3360.0000,303955.8000,520564.8000
3360.0000,303955.8000,520329.6000
3370.0000,305513.2000,524843.8000
3370.0000,305513.2000,517834.2000
3370.0000,305513.2000,509072.2000
3370.0000,305513.2000,532561.1000
3370.0000,305513.2000,524473.1000
3380.0000,307060.7000,523055.0000
3380.0000,307060.7000,530423.4000
3380.0000,307060.7000,530389.6000
3380.0000,307060.7000,533871.0000
3380.0000,307060.7000,539718.4000
3390.0000,308652.4000,539586.3000
3390.0000,308652.4000,545383.2000
3390.0000,308652.4000,551553.0000
3390.0000,308652.4000,549891.9000
3390.0000,308652.4000,546196.8000
3400.0000,310249.9000,543150.0000
3400.0000,310249.9000,541722.0000
3400.0000,310249.9000,528666.0000
3400.0000,310249.9000,535194.0000
3400.0000,310249.9000,547434.0000
3410.0000,311841.4000,542701.5000
3410.0000,311841.4000,536154.3000
3410.0000,311841.4000,544645.2000
3410.0000,311841.4000,537791.1000
3410.0000,311841.4000,538098.0000
3420.0000,313463.9000,554895.0000
3420.0000,313463.9000,555750.0000
3420.0000,313463.9000,557357.4000
3420.0000,313463.9000,564197.4000
3420.0000,313463.9000,567549.0000
3430.0000,315127.6000,570649.1000
3430.0000,315127.6000,565812.8000
3430.0000,315127.6000,564749.5000
3430.0000,315127.6000,565744.2000
3430.0000,315127.6000,563377.5000
3440.0000,316780.7000,568666.4000
3440.0000,316780.7000,570042.4000
3440.0000,316780.7000,562371.2000
3440.0000,316780.7000,571315.2000
3440.0000,316780.7000,571246.4000
3440.0000,316780.7000,569285.6000
3440.0000,316780.7000,571418.4000
3440.0000,316780.7000,573448.0000
3440.0000,316780.7000,575924.8000
3450.0000,318477.1000,585258.0000
3450.0000,318477.1000,590398.5000
3450.0000,318477.1000,591468.0000
3450.0000,318477.1000,594400.5000
3450.0000,318477.1000,586707.0000
3460.0000,320184.5000,590760.4000
3460.0000,320184.5000,593632.2000
3460.0000,320184.5000,596850.0000
3460.0000,320184.5000,598649.2000
3460.0000,320184.5000,599652.6000
3470.0000,321907.2000,597776.9000
3470.0000,321907.2000,593612.9000
3470.0000,321907.2000,602253.2000
3470.0000,321907.2000,605306.8000
3470.0000,321907.2000,600518.2000
3480.0000,323612.6000,593479.2000
3480.0000,323612.6000,587563.2000
3480.0000,323612.6000,590312.4000
3480.0000,323612.6000,579106.8000
3480.0000,323612.6000,587598.0000
3490.0000,325281.8000,582550.8000
3490.0000,325281.8000,594207.4000
3490.0000,325281.8000,588937.5000
3490.0000,325281.8000,593788.6000
3500.0000,327014.6000,606480.0000
3500.0000,327014.6000,609910.0000
3500.0000,327014.6000,604450.0000
3500.0000,327014.6000,608825.0000
3500.0000,327014.6000,616525.0000
3510.0000,328778.1000,618988.5000
3510.0000,328778.1000,610810.2000
3510.0000,328778.1000,621199.8000
3510.0000,328778.1000,617724.9000
3510.0000,328778.1000,618707.7000
3520.0000,330529.9000,616633.6000
3520.0000,330529.9000,626841.6000
3520.0000,330529.9000,623286.4000
3520.0000,330529.9000,623145.6000
3520.0000,330529.9000,626067.2000
3530.0000,332273.6000,615526.1000
3530.0000,332273.6000,609172.1000
3530.0000,332273.6000,612843.3000
3530.0000,332273.6000,609419.2000
3530.0000,332273.6000,623292.1000
3540.0000,334040.1000,625341.0000
3540.0000,334040.1000,631217.4000
3540.0000,334040.1000,630898.8000
3540.0000,334040.1000,632137.8000
3540.0000,334040.1000,627854.4000
3550.0000,335815.4000,630231.5000
3550.0000,335815.4000,630799.5000
3550.0000,335815.4000,627285.0000
3550.0000,335815.4000,629379.5000
3550.0000,335815.4000,625013.0000
3560.0000,337584.9000,629942.0000
3560.0000,337584.9000,629870.8000
3560.0000,337584.9000,628945.2000
3560.0000,337584.9000,631615.2000
3560.0000,337584.9000,633929.2000
3570.0000,339385.2000,642707.1000
3570.0000,339385.2000,647705.1000
3570.0000,339385.2000,648062.1000
3570.0000,339385.2000,653167.2000
3570.0000,339385.2000,652453.2000
3570.0000,339385.2000,652096.2000
3570.0000,339385.2000,650132.7000
3570.0000,339385.2000,643171.2000
3570.0000,339385.2000,632532.6000
3580.0000,341173.2000,640104.0000
3580.0000,341173.2000,636058.6000
3580.0000,341173.2000,642574.2000
3580.0000,341173.2000,645653.0000
3580.0000,341173.2000,648946.6000
3590.0000,342976.3000,647312.9000
3590.0000,342976.3000,639594.4000
3590.0000,342976.3000,644440.9000
3590.0000,342976.3000,648282.2000
3590.0000,342976.3000,652733.8000
3600.0000,344766.6000,644508.0000
3600.0000,344766.6000,650736.0000
3600.0000,344766.6000,652464.0000
3600.0000,344766.6000,655020.0000
3600.0000,344766.6000,656028.0000
3610.0000,346604.3000,663409.7000
3610.0000,346604.3000,660341.2000
3610.0000,346604.3000,662182.3000
3610.0000,346604.3000,657489.3000
3610.0000,346604.3000,647381.3000
3620.0000,348369.7000,639074.8000
3620.0000,348369.7000,637880.2000
3620.0000,348369.7000,635491.0000
3620.0000,348369.7000,608811.6000
3620.0000,348369.7000,620033.6000
3630.0000,350078.0000,620112.9000
3630.0000,350078.0000,621201.9000
3630.0000,350078.0000,635685.6000
3630.0000,350078.0000,630494.7000
3630.0000,350078.0000,623198.4000
3640.0000,351789.7000,623058.8000
3640.0000,351789.7000,610828.4000
3640.0000,351789.7000,619528.0000
3640.0000,351789.7000,601036.8000
3640.0000,351789.7000,591354.4000
3650.0000,353453.7000,607360.0000
3650.0000,353453.7000,584182.5000
3650.0000,353453.7000,605243.0000
3650.0000,353453.7000,610462.5000
3650.0000,353453.7000,615682.0000
3660.0000,355121.5000,610414.8000
3660.0000,355121.5000,608145.6000
3660.0000,355121.5000,620077.2000
3660.0000,355121.5000,629007.6000
3660.0000,355121.5000,622053.6000
3670.0000,356796.4000,614688.3000
3670.0000,356796.4000,603127.8000
3670.0000,356796.4000,606761.1000
3670.0000,356796.4000,595127.2000
3670.0000,356796.4000,600742.3000
3680.0000,358435.7000,603262.4000
3680.0000,358435.7000,573123.2000
3680.0000,358435.7000,583905.6000
3680.0000,358435.7000,575736.0000
3690.0000,360023.3000,585824.4000
3690.0000,360023.3000,587853.9000
3690.0000,360023.3000,597374.1000
3690.0000,360023.3000,609588.0000
3690.0000,360023.3000,610990.2000
3700.0000,361725.7000,629888.0000
3700.0000,361725.7000,623746.0000
3700.0000,361725.7000,590816.0000
3700.0000,361725.7000,604580.0000
3710.0000,363309.8000,587701.1000
3710.0000,363309.8000,604655.8000
3710.0000,363309.8000,605620.4000
3710.0000,363309.8000,606102.7000
3710.0000,363309.8000,595455.0000
3720.0000,364887.1000,586755.6000
3720.0000,364887.1000,580394.4000
3720.0000,364887.1000,578646.0000
3720.0000,364887.1000,563914.8000
3720.0000,364887.1000,559897.2000
3730.0000,366327.8000,537381.1000
3730.0000,366327.8000,533688.4000
3730.0000,366327.8000,553159.0000
3730.0000,366327.8000,567034.6000
3740.0000,367851.2000,569751.6000
3740.0000,367851.2000,556923.4000
3740.0000,367851.2000,562870.0000
3740.0000,367851.2000,561897.6000
3750.0000,369395.8000,579225.0000
3750.0000,369395.8000,590025.0000
3750.0000,369395.8000,592237.5000
3750.0000,369395.8000,590250.0000
3750.0000,369395.8000,592950.0000
3760.0000,370967.1000,590808.8000
3760.0000,370967.1000,593290.4000
3760.0000,370967.1000,603141.6000
3760.0000,370967.1000,600096.0000
3760.0000,370967.1000,611037.6000
3760.0000,370967.1000,608368.0000
3760.0000,370967.1000,603592.8000
3760.0000,370967.1000,603254.4000
3760.0000,370967.1000,610022.4000
3770.0000,372574.8000,606102.9000
3770.0000,372574.8000,606781.5000
3770.0000,372574.8000,607535.5000
3770.0000,372574.8000,619788.0000
3770.0000,372574.8000,622125.4000
3780.0000,374226.5000,624342.6000
3780.0000,374226.5000,632847.6000
3780.0000,374226.5000,637723.8000
3780.0000,374226.5000,630126.0000
3780.0000,374226.5000,621658.8000
3790.0000,375894.9000,632323.6000
3790.0000,375894.9000,634029.1000
3790.0000,375894.9000,641571.2000
3790.0000,375894.9000,636909.5000
3790.0000,375894.9000,644830.6000
3790.0000,375894.9000,640699.5000
3790.0000,375894.9000,644375.8000
3790.0000,375894.9000,642101.8000
3790.0000,375894.9000,642859.8000
3800.0000,377613.0000,652878.0000
3800.0000,377613.0000,648698.0000
3800.0000,377613.0000,647976.0000
3800.0000,377613.0000,648508.0000
3800.0000,377613.0000,653714.0000
3810.0000,379344.2000,659587.2000
3810.0000,379344.2000,655853.4000
3810.0000,379344.2000,656501.1000
3810.0000,379344.2000,650481.3000
3810.0000,379344.2000,636917.7000
3820.0000,381039.3000,647528.2000
3820.0000,381039.3000,659981.4000
3820.0000,381039.3000,665329.4000
3820.0000,381039.3000,667315.8000
3820.0000,381039.3000,668309.0000
3830.0000,382797.5000,673390.6000
3830.0000,382797.5000,678024.9000
3830.0000,382797.5000,677565.3000
3830.0000,382797.5000,678178.1000
3830.0000,382797.5000,687868.0000
3840.0000,384555.3000,674995.2000
3840.0000,384555.3000,681408.0000
3840.0000,384555.3000,680332.8000
3840.0000,384555.3000,676684.8000
3840.0000,384555.3000,681715.2000
3850.0000,386348.6000,690420.5000
3850.0000,386348.6000,693192.5000
3850.0000,386348.6000,699006.0000
3850.0000,386348.6000,699275.5000
3850.0000,386348.6000,700815.5000
3860.0000,388170.1000,703099.0000
3860.0000,388170.1000,703639.4000
3860.0000,388170.1000,704450.0000
3860.0000,388170.1000,708503.0000
3860.0000,388170.1000,708773.2000
3870.0000,390006.2000,710570.7000
3870.0000,390006.2000,713241.0000
3870.0000,390006.2000,717885.0000
3870.0000,390006.2000,716762.7000
3880.0000,391849.5000,715200.4000
3880.0000,391849.5000,722223.2000
3880.0000,391849.5000,730177.2000
3880.0000,391849.5000,732699.2000
3880.0000,391849.5000,729052.0000
3890.0000,393733.1000,732720.4000
3890.0000,393733.1000,728246.9000
3890.0000,393733.1000,733226.1000
3890.0000,393733.1000,725874.0000
3890.0000,393733.1000,728986.0000
3900.0000,395581.2000,720759.0000
3900.0000,395581.2000,723918.0000
3900.0000,395581.2000,715260.0000
3900.0000,395581.2000,707850.0000
3900.0000,395581.2000,709410.0000
3910.0000,397362.5000,696488.3000
3910.0000,397362.5000,693516.7000
3910.0000,397362.5000,692852.0000
3910.0000,397362.5000,707592.7000
3910.0000,397362.5000,707319.0000
3920.0000,399145.8000,699053.6000
3920.0000,399145.8000,702934.4000
3920.0000,399145.8000,700308.0000
3920.0000,399145.8000,693016.8000
3920.0000,399145.8000,694075.2000
3920.0000,399145.8000,691958.4000
3920.0000,399145.8000,683138.4000
3920.0000,399145.8000,683569.6000
3920.0000,399145.8000,676552.8000
3930.0000,400859.8000,673602.0000
3930.0000,400859.8000,667982.1000
3930.0000,400859.8000,685627.8000
3930.0000,400859.8000,685352.7000
3930.0000,400859.8000,693330.6000
3940.0000,402660.4000,709436.4000
3940.0000,402660.4000,720389.6000
3940.0000,402660.4000,711997.4000
3940.0000,402660.4000,712746.0000
3940.0000,402660.4000,710342.6000
3950.0000,404468.8000,714318.0000
3950.0000,404468.8000,725536.0000
3950.0000,404468.8000,728459.0000
3950.0000,404468.8000,740388.0000
3950.0000,404468.8000,736161.5000
3960.0000,406335.6000,739252.8000
3960.0000,406335.6000,737312.4000
3960.0000,406335.6000,729946.8000
3960.0000,406335.6000,731134.8000
3960.0000,406335.6000,733075.2000
3970.0000,408220.1000,748146.5000
3970.0000,408220.1000,743739.8000
3970.0000,408220.1000,748821.4000
3970.0000,408220.1000,747431.9000
3980.0000,410099.6000,748041.0000
3980.0000,410099.6000,744100.8000
3980.0000,410099.6000,755961.2000
3980.0000,410099.6000,760020.8000
3980.0000,410099.6000,759145.2000
3990.0000,412020.4000,766399.2000
3990.0000,412020.4000,766119.9000
3990.0000,412020.4000,763127.4000
3990.0000,412020.4000,755745.9000
3990.0000,412020.4000,765441.6000
4000.0000,413916.0000,758240.0000
4000.0000,413916.0000,766720.0000
4000.0000,413916.0000,764640.0000
4000.0000,413916.0000,770320.0000
4000.0000,413916.0000,770480.0000
4010.0000,415848.0000,774732.0000
4010.0000,415848.0000,766872.4000
4010.0000,415848.0000,771483.9000
4010.0000,415848.0000,760095.5000
4010.0000,415848.0000,749348.7000
4020.0000,417664.3000,730152.6000
4020.0000,417664.3000,726052.2000
4020.0000,417664.3000,721549.8000
4020.0000,417664.3000,736705.2000
4020.0000,417664.3000,745790.4000
4030.0000,419499.5000,739585.6000
4030.0000,419499.5000,734991.4000
4030.0000,419499.5000,739666.2000
4030.0000,419499.5000,730236.0000
4030.0000,419499.5000,735072.0000
4040.0000,421362.6000,752692.4000
4040.0000,421362.6000,751924.8000
4040.0000,421362.6000,754510.4000
4040.0000,421362.6000,756005.2000
4040.0000,421362.6000,747036.4000
4050.0000,423185.9000,738436.5000
4050.0000,423185.9000,746334.0000
4050.0000,423185.9000,737221.5000
4050.0000,423185.9000,751477.5000
4050.0000,423185.9000,757674.0000
4050.0000,423185.9000,746779.5000
4050.0000,423185.9000,751680.0000
4050.0000,423185.9000,763587.0000
4050.0000,423185.9000,770391.0000
4060.0000,425088.9000,772618.0000
4060.0000,425088.9000,764457.4000
4060.0000,425088.9000,767867.8000
4060.0000,425088.9000,778342.6000
4060.0000,425088.9000,775703.6000
4070.0000,426983.1000,770939.4000
4070.0000,426983.1000,772567.4000
4070.0000,426983.1000,774561.7000
4070.0000,426983.1000,777247.9000
4070.0000,426983.1000,778265.4000
4080.0000,428871.8000,770589.6000
4080.0000,428871.8000,774669.6000
4080.0000,428871.8000,760144.8000
4080.0000,428871.8000,768468.0000
4080.0000,428871.8000,768060.0000
4090.0000,430735.0000,762048.8000
4090.0000,430735.0000,769001.8000
4090.0000,430735.0000,754809.5000
4090.0000,430735.0000,746793.1000
4090.0000,430735.0000,759185.8000
4100.0000,432603.0000,765880.0000
4100.0000,432603.0000,760960.0000
4100.0000,432603.0000,760673.0000
4100.0000,432603.0000,761862.0000
4100.0000,432603.0000,776294.0000
4110.0000,434496.5000,778228.5000
4110.0000,434496.5000,781639.8000
4110.0000,434496.5000,786448.5000
4110.0000,434496.5000,791914.8000
4110.0000,434496.5000,787845.9000
4120.0000,436408.5000,787744.0000
4120.0000,436408.5000,793635.6000
4120.0000,436408.5000,782635.2000
4120.0000,436408.5000,791369.6000
4120.0000,436408.5000,789309.6000
4130.0000,438358.6000,805391.3000
4130.0000,438358.6000,808241.0000
4130.0000,438358.6000,804895.7000
4130.0000,438358.6000,809562.6000
4130.0000,438358.6000,811049.4000
4140.0000,440344.9000,822328.2000
4140.0000,440344.9000,822949.2000
4140.0000,440344.9000,821458.8000
4140.0000,440344.9000,824646.6000
4140.0000,440344.9000,821831.4000
4150.0000,442331.4000,824397.5000
4150.0000,442331.4000,828174.0000
4150.0000,442331.4000,826970.5000
4150.0000,442331.4000,826929.0000
4150.0000,442331.4000,834440.5000
4160.0000,444341.5000,836201.6000
4160.0000,444341.5000,841360.0000
4160.0000,444341.5000,837241.6000
4160.0000,444341.5000,833456.0000
4160.0000,444341.5000,834579.2000
4170.0000,446352.7000,838670.4000
4170.0000,446352.7000,845467.5000
4170.0000,446352.7000,848761.8000
4170.0000,446352.7000,850304.7000
4180.0000,448387.8000,850671.8000
4180.0000,448387.8000,830357.0000
4180.0000,448387.8000,839594.8000
4180.0000,448387.8000,842520.8000
4180.0000,448387.8000,847327.8000
4190.0000,450418.1000,850695.7000
4190.0000,450418.1000,848768.3000
4190.0000,450418.1000,849564.4000
4190.0000,450418.1000,851282.3000
4190.0000,450418.1000,858070.1000
4200.0000,452487.3000,869064.0000
4200.0000,452487.3000,873180.0000
4200.0000,452487.3000,873306.0000
4200.0000,452487.3000,873600.0000
4200.0000,452487.3000,882840.0000
4210.0000,454595.3000,887468.0000
4210.0000,454595.3000,887468.0000
4210.0000,454595.3000,888562.6000
4210.0000,454595.3000,898119.3000
4220.0000,456718.2000,895863.8000
4220.0000,456718.2000,887592.6000
4220.0000,456718.2000,899661.8000
4220.0000,456718.2000,895019.8000
4230.0000,458831.2000,893799.0000
4230.0000,458831.2000,906996.6000
4230.0000,458831.2000,906404.4000
4230.0000,458831.2000,920871.0000
4230.0000,458831.2000,924720.3000
4240.0000,461012.1000,924701.6000
4240.0000,461012.1000,931061.6000
4240.0000,461012.1000,928348.0000
4240.0000,461012.1000,932884.8000
4240.0000,461012.1000,941364.8000
4240.0000,461012.1000,939160.0000
4240.0000,461012.1000,946113.6000
4240.0000,461012.1000,943272.8000
4240.0000,461012.1000,951286.4000
4250.0000,463176.5000,919870.0000
4250.0000,463176.5000,928200.0000
4250.0000,463176.5000,941035.0000
4250.0000,463176.5000,931302.5000
4250.0000,463176.5000,944605.0000
4260.0000,465365.4000,932471.4000
4260.0000,465365.4000,954836.4000
4260.0000,465365.4000,975156.6000
4260.0000,465365.4000,969107.4000
4260.0000,465365.4000,970683.6000
4270.0000,467636.9000,969930.5000
4270.0000,467636.9000,990341.1000
4270.0000,467636.9000,990896.2000
4270.0000,467636.9000,987736.4000
4270.0000,467636.9000,994952.7000
4270.0000,467636.9000,991408.6000
4270.0000,467636.9000,1002553.3000
4270.0000,467636.9000,1003962.4000
4270.0000,467636.9000,991878.3000
4280.0000,469841.2000,943440.4000
4280.0000,469841.2000,950117.2000
4280.0000,469841.2000,922254.4000
4280.0000,469841.2000,897558.8000
4280.0000,469841.2000,845385.6000
4290.0000,471918.2000,891033.0000
4290.0000,471918.2000,926125.2000
4290.0000,471918.2000,909951.9000
4290.0000,471918.2000,907292.1000
4290.0000,471918.2000,873057.9000
4300.0000,473842.0000,827234.0000
4300.0000,473842.0000,859871.0000
4300.0000,473842.0000,852346.0000
4300.0000,473842.0000,778558.0000
4300.0000,473842.0000,799843.0000
4310.0000,475573.6000,746319.6000
4310.0000,475573.6000,752008.8000
4310.0000,475573.6000,735458.4000
4310.0000,475573.6000,752957.0000
4310.0000,475573.6000,778860.1000
4320.0000,477276.7000,735739.2000
4320.0000,477276.7000,774446.4000
4320.0000,477276.7000,793886.4000
4320.0000,477276.7000,791510.4000
4320.0000,477276.7000,804686.4000
4330.0000,479141.1000,807285.2000
4330.0000,479141.1000,827203.2000
4330.0000,479141.1000,797239.6000
4330.0000,479141.1000,781998.0000
4330.0000,479141.1000,800573.7000
4340.0000,481039.2000,823775.4000
4340.0000,481039.2000,875161.0000
4340.0000,481039.2000,856933.0000
4340.0000,481039.2000,875074.2000
4350.0000,483032.1000,866911.5000
4350.0000,483032.1000,898275.0000
4350.0000,483032.1000,903669.0000
4350.0000,483032.1000,917589.0000
4350.0000,483032.1000,936990.0000
4360.0000,485158.1000,926936.0000
4360.0000,485158.1000,914946.0000
4360.0000,485158.1000,908449.6000
4360.0000,485158.1000,920134.4000
4360.0000,485158.1000,916559.2000
4370.0000,487312.3000,941385.4000
4370.0000,487312.3000,946323.5000
4370.0000,487312.3000,941385.4000
4370.0000,487312.3000,957772.9000
4370.0000,487312.3000,934043.8000
4380.0000,489419.4000,922909.8000
4380.0000,489419.4000,949014.6000
4380.0000,489419.4000,957555.6000
4380.0000,489419.4000,968111.4000
4380.0000,489419.4000,975995.4000
4390.0000,491646.4000,977653.0000
4390.0000,491646.4000,995125.2000
4390.0000,491646.4000,974009.3000
4390.0000,491646.4000,953508.0000
4390.0000,491646.4000,957063.9000
4400.0000,493901.7000,992332.0000
4400.0000,493901.7000,998316.0000
4400.0000,493901.7000,1006236.0000
4400.0000,493901.7000,1014728.0000
4400.0000,493901.7000,1001616.0000
4400.0000,493901.7000,1023132.0000
4400.0000,493901.7000,1002672.0000
4400.0000,493901.7000,1004520.0000
4400.0000,493901.7000,1010064.0000
4410.0000,496218.1000,1021532.4000
4410.0000,496218.1000,1030484.7000
4410.0000,496218.1000,1038202.2000
4410.0000,496218.1000,1038510.9000
4410.0000,496218.1000,1038025.8000
4420.0000,498605.0000,1055009.8000
4420.0000,498605.0000,1059960.2000
4420.0000,498605.0000,1079275.6000
